Year,Argentina,Developing Asia,Australia,Belgium,Brazil,Canada,Chile,China,Czech Republic,Germany,Developing Countries,Denmark,East Asia & Pacific developing,Europe & Central Asia developing,Spain,Estonia,Finland,France,United Kingdom,High Income Countries,"Hong Kong SAR, China",Hungary,High income: OECD,Indonesia,Israel,Italy,Jordan,Japan,"Korea, Rep.",Latin America & Caribbean developing,Low Income,Mexico,Middle Income Countries,Middle East & N. Africa developing,Malaysia,Netherlands,Norway,New Zealand,High Income: Non-OECD,Peru,Philippines,Poland,Russian Federation,South Asia developing,Singapore,Sub-Saharan Africa developing,Slovakia,Sweden,Thailand,Turkey,"Taiwan, China",Uganda,United States,World (WBG members)
2009M02,4525.206,96551.97,11687.99,32099.6,10992.06,29.53089,4801.457,61998.92,8352.263,91352.9,162009.4,7513.793,96551.97,30385.82,17726.76,717.974,5059.411,40157.06,21212.32,565066.3,18679.2,6344.289,508579.2,8989.984,3350.03,34403.63,424.8604,39438.55,28705.05,32856.95,217.7502,19269.44,161786.4,424.8604,NA,35407.48,11145.51,2149.207,56487.09,2595.457,2812.964,12370.99,19806.75,NA,20413.2,217.7502,4.12186,11160.11,12976.73,10579.07,12869.49,217.7502,83389.17,729340.7
2009M03,4893.778,131641.3,13193.33,32693.26,13552.82,29.89681,5856.313,91211.02,10118.54,100847.3,206694,8503.447,131641.3,34783.7,19849.25,772.5913,5512.779,44020.8,20836.56,625599.8,23314.19,7481.074,557908.1,10845.92,4267.008,37465.44,450.0702,44922.87,31295.02,38450.14,219.3606,22109.08,206472.3,450.0702,NA,38520.26,12350.74,2670.361,67691.67,2788.243,3364.515,12614.99,24150.93,NA,23476.55,219.3606,4.763834,12278.42,12894.55,10632.77,16007.15,219.3606,91803.06,833370.8
2009M04,5587.188,129442.7,12225.08,31906.73,14277.19,30.56509,5656.811,91337.16,9285.69,92696.93,195133.9,7761.616,129442.7,28007.19,19015.1,725.8246,5816.095,40233.54,20738.44,593417.6,26509.16,6728.904,523039,10134.85,2990.931,34949.72,445.9068,44479.3,33304.82,36430.29,245.3772,19687.59,194883.5,445.9068,NA,35224.76,10086.15,2532.935,70378.66,2465.51,3353.29,11374.59,18942.78,NA,23091.32,245.3772,4.69411,11244.98,11514.73,9064.418,15191,245.3772,84024.77,789621.8
2009M05,5678.243,132249.2,12863.86,31765.87,13935.31,29.74493,5357.167,91946.97,8918.734,87203.19,197539.8,7564.78,132249.2,28502.2,18839.21,765.9338,4980.5,38987.73,19723.04,584107.1,27057.48,6601.299,512533.8,10524.84,4012.092,35319.65,427.8037,43298.07,30108.82,35658.22,255.5806,18908.58,197278.5,427.8037,NA,34956.1,9946.533,2876.163,71573.35,2814.328,3759.628,11049.01,20148.71,NA,22365.06,255.5806,4.286195,10769.59,12630.93,8353.484,16472.57,255.5806,86592.42,782414.2
2009M06,5619.472,138668,13591.22,32051.77,16157.96,29.40547,5388.285,97046.88,10083.08,96349.95,210070.5,8312.474,138668,30407.63,19883.18,898.4855,5376.543,43027.88,19003.45,622992.2,27719.22,7303.285,549274,10222.19,3842.999,35957.09,445.59,49054.84,34331.74,39643.18,231.4698,20720.31,209836,445.59,NA,37127.16,10496.95,2461.439,73718.16,2764.91,4182.127,12962.8,21251.91,NA,23279.37,231.4698,4.63222,12768.28,13180.31,9155.724,17100.1,231.4698,88967.07,833913.4
2009M07,5258.69,154094,13400.9,32119.18,15727.8,29.99775,5600.777,109813.8,9542.942,101794.7,223299.1,8074.241,154094,30450.18,20095.47,778.1206,5110.048,45649.85,19013.77,639232.9,27802.49,7160.078,563175.2,10705.57,3763.624,42811.65,381.2822,52678.8,33763.05,38102.19,231.8607,19450.51,223065.1,381.2822,NA,38279.82,10779.54,2380.494,76057.66,2923.884,4173.451,11851.46,20756.14,NA,25637.15,231.8607,4.35981,10450.57,13803.22,9694.035,17359.33,231.8607,88041.81,862999.1
2009M08,4601.301,156950.2,13727.4,32186.68,15252.64,30.12588,5325.971,111660,8878.709,86454.54,225380.6,7625.553,156950.2,29381.91,14650.38,764.7827,4596.216,31710.48,18972.94,569329.7,27904.09,6020.537,493759.4,11253.09,3326.483,23909.57,509.475,48389.24,30029.72,38412.22,230.6405,20389.46,225148.1,509.475,NA,34403.23,9921.496,2117.227,75570.35,2770.114,4236.482,11018.12,21281.8,NA,24395.96,230.6405,4.458417,10458.16,13913.53,8100.116,18669.01,230.6405,89237.36,793739.3
2009M09,4746.437,172975.1,14622.67,31999.23,14774.6,30.8779,4847.541,125048.8,11068.81,102216.8,245453.2,9029.101,172975.1,32585.83,19879.38,883.6114,5406.394,44059.87,19545.83,655037.5,29411.28,8026.431,576927.8,10685.11,3760.735,37518.82,479.4105,56087.59,35120.35,39531.22,201.9373,21864.19,245252.9,479.4105,NA,40271.4,10449.03,2215.501,78109.7,2892.427,4180.486,13561.9,23945.35,NA,25427.93,201.9373,5.265101,12690.25,15551.42,8640.479,18524.06,201.9373,93630.44,900098.8
2009M10,5000.568,166139.3,14671.05,31438.17,14912.33,31.61295,6003.643,117505.1,10971.8,104371.7,252044.5,8443.285,166139.3,43794.12,21075.46,841.3449,7347.205,45826.11,20616.67,682220.9,31125.53,8047.183,600765.5,12887.9,4172.974,38783.23,557.6757,58736.21,35070.4,40502.5,217.6904,22770.37,251827.8,557.6757,NA,40544.2,11720.96,2367.722,81455.38,2819.795,3660.338,14709.75,33754.72,NA,25956.1,217.6904,5.723518,12588.51,15268.67,10039.4,19373.18,217.6904,102380.5,934045.3
2009M11,5022.883,167442.6,13503.19,30648.57,13096.45,31.67339,5413.592,121837.1,10899.58,103870.8,252649.9,8940.601,167442.6,45351.83,19799.96,853.2489,5530.337,41650.06,20812.65,658407.7,30336.02,8455.254,577998,11055.27,3991.29,37086.32,406.9405,55312.75,34666.14,38480.08,224.679,22527.4,252425.7,406.9405,NA,40069.55,11658.4,2365.287,80409.73,2856.234,3493.264,14217.25,36540.46,NA,25725.74,224.679,5.517792,12177.21,14107.76,8811.37,19325.09,224.679,96038.73,910353
2009M12,4896.992,186637.8,14767.51,30554.21,14517.62,31.77669,6101.73,136285.5,9092.041,97020.94,279276.5,7778.615,186637.8,50421.95,18957.23,811.6573,5130.499,41471.87,21137.7,653898.7,29135.3,7160.715,573756.7,13597.83,4441.645,35917.95,522.3203,60246.57,36527.99,40815.11,213.9522,23151.94,279065.7,522.3203,NA,38383.68,10875.99,2526.946,80141.95,3145.55,3104.039,12628.89,40255.98,NA,26788.38,213.9522,4.645847,11983.87,14758.19,10165.97,19321.28,213.9522,100202.1,930991.1
2010M01,4408.2,153754,13377,31688.1,11305,30.97369,5067.5,109528,9647.35,90387,222243.3,7139,153754,34805.75,18009.73,741.43,4626,39580.34,20471.73,611761,28635,6838.7,531929.3,11595.9,4116.2,29929,547.112,53797,30735.42,32933.74,202.6659,19189.9,222040.6,547.112,15563.59,38215.76,11134,2291,79831.66,2438.84,3579.44,10527.2,26977,NA,26058.86,202.6659,4.315465,10974,13487.07,7828.748,20729.6,202.6659,92600.6,834004.3
2010M02,3953.918,138252.5,12920.43,32155.26,12124.02,31.56441,4976.063,95412.6,10152.77,99447.37,211968.5,7622.406,138252.5,36876.86,20923.09,883.719,4938.686,43135.63,21190.15,632988.9,23343.32,7512.242,566488.1,11237.73,3697.603,35758.11,504.4223,56529.49,33127.65,36132.08,202.6168,21317.33,211765.9,504.4223,13828.18,38932.19,11128.89,2272.482,66500.81,2690.736,3691.222,13382.96,28153.26,NA,23406.87,202.6168,4.833242,11594.19,14082.77,8723.594,15796.7,202.6168,94170.28,844957.4
2010M03,4714.229,162062.2,14441.7,32157.58,15551.48,31.66058,5497.536,111609.2,12105.7,120966.8,246233.8,9439.16,162062.2,39581.97,24042.27,886.3647,5214.834,50259.68,21567.59,740274.9,29787.6,8650.598,654730.5,12611.15,4881.779,42333.36,609.525,65994.87,36926.71,43774.08,206.0599,25412.88,246027.8,609.525,17366.45,45603.22,11972.67,2778.605,85544.43,2809.724,4493.661,14687.5,29055.96,NA,29103.07,206.0599,5.733209,14230.27,15981.68,10526.01,21939.54,206.0599,110054.3,986508.7
2010M04,6484.426,164506.7,15398.06,31313.08,14707.28,32.57648,5412.676,119866,10983.88,105380.6,243107.7,7802.356,164506.7,36799.49,21229.12,946.4593,6007.634,46816.24,22340.86,693114.8,31024.9,7796.669,606357.9,11449.77,4085.281,38435.94,588.5971,63077.12,38070.38,41016.91,195.9531,23729.83,242911.7,588.5971,15208.03,40465.76,10867.85,2730.342,86756.87,2579.807,4197.974,13031.45,27167.13,NA,28756.59,195.9531,5.337409,13156.66,13784.96,9632.357,20490.94,195.9531,100971.6,936222.4
2010M05,6841.877,182288.8,15521.07,30946.19,16383.9,33.55078,5667.069,133529.5,11183.56,106595.7,261559,8405.35,182288.8,35311.2,21891.74,1005.809,5803.934,41822.62,23688.66,694453.3,32338.4,8009.2,603954,12106.54,4224.369,38335.66,558.8725,57697.95,38532.37,43203.36,196.7276,24540.1,261362.2,558.8725,15385.38,39597.34,9597.251,2814.299,90499.33,2279.356,5059.117,16039.08,24643.09,NA,27515.93,196.7276,5.420152,13128.64,16208.29,10668.11,23803.13,196.7276,103407.2,956012.3
2010M06,6692.543,185084.6,15470.14,30476.94,15953.6,34.18832,5246.461,134754.7,11906.07,118705.8,264514.7,8903.819,185084.6,34725.37,23163.14,915.3109,6582.891,52036.59,23937.38,741865.2,33837.52,8855.755,650601.2,11794.93,4774.337,41018.05,607.3211,64671.8,42056.05,43887.54,209.8888,24839.64,264304.8,607.3211,15359.3,43302.62,10454.39,2500.687,91264.05,3094.301,5457.579,14865.23,23979.9,NA,29294.38,209.8888,5.666729,14879.91,17718.01,10745.47,21439.61,209.8888,105837.9,1006380
2010M07,6219.623,193280.9,14703.35,31195.77,16087.27,32.48968,5627.694,144569.1,10783.11,113156.9,268146.6,8617.583,193280.9,31806.32,22348.26,952.0553,5580.311,49789.59,22390.78,724897.5,32734.03,7981.4,633567,11980.04,4471.129,45097.31,607.581,67693.38,40361.89,42238.64,213.1467,23132.46,267933.4,607.581,16159.3,42079.96,9802.293,2406.258,91330.51,3018.908,5312.198,13056.01,21602.39,NA,29752.5,213.1467,5.155434,12491.92,15260.23,10203.94,22624.36,213.1467,102942.5,993044.1
2010M08,6519.76,190009.1,14686.77,31655.57,16997.77,32.39763,5745.418,139959.7,10814.71,103167.7,268009,8150.816,190009.1,30979.37,17119.19,971.183,5774.605,37563.39,22248.79,671949.6,35988.97,7868.448,575718.4,13165.42,3960.717,28593.4,556.0366,59933.18,36661.01,46273.19,191.295,26346.19,267817.7,556.0366,15435.13,40140.46,9102.417,2094.246,96231.15,2929.229,5406.296,12564.84,21986.55,NA,31132.26,191.295,5.185081,11991.13,16042.58,8992.813,22590.15,191.295,104872.9,939958.6
2010M09,6353.061,196576.4,14476.62,30651.62,16305.57,33.05266,5410.738,147159.4,12847.16,119057.6,275063.6,9421.969,196576.4,33691.46,22007.82,1142.869,6454.275,47792.1,22572.34,735179,34646.86,9023.995,642785.2,11599.02,3797.554,40488.56,584.9771,67423.63,39334.72,44024.91,185.9005,24652.95,274877.7,584.9771,14700.71,44500.62,10192.96,2128.645,92393.82,3066.391,5693.048,14475.55,24535.04,NA,30485.24,185.9005,6.094355,14473.1,17424.26,9156.413,20908.66,185.9005,105071.5,1010243
2010M10,5636.615,184575.8,15823.13,30920.69,15769.54,34.26307,5356.211,134466.9,12991.91,119184.9,269518.2,8912.665,184575.8,40681.13,23324.86,1144.7,7973.375,47430.03,22782.91,753738.5,33630.25,8993.907,660928.9,13446.82,4074.4,41808.99,563.3707,66493.06,43045.02,43492.67,205.3152,24930.63,269312.9,563.3707,16018.87,44599.77,10710.43,2489.84,92809.67,2792.497,4402.863,14982.27,30353.32,NA,31355.86,205.3152,6.501197,14344.29,16240.29,10327.81,22186.94,205.3152,113500.7,1023257
2010M11,5489.54,198716.9,15089.67,30790.79,14924.46,34.68154,5387.299,148823.3,13327.19,121249.6,283725.5,9381.949,198716.9,40491.43,23786.15,1178.23,6541.084,49179.76,23365.12,745233.4,33163.17,9838.781,655494.1,14524.2,4173.876,41170.65,524.1245,62621.3,40962.15,43784.5,208.603,25982.26,283516.9,524.1245,15110.24,45818.46,11041.13,2492.95,89739.29,2877.777,3679.965,15088.33,31566.12,NA,28945.83,208.603,6.605813,15122.99,16579.11,8925.302,22140.75,208.603,107845.4,1028959
2010M12,4950.362,199999.5,16154.09,30391.89,17128.79,34.56947,6320.512,148994.1,11139.41,111113.5,296196.6,8260.2,199999.5,50575.43,21630.88,1254.164,6422.985,46491.39,23962.92,731746.4,30492.81,8238.382,644571.4,15225.04,4222.861,39600.99,635.8742,69488.36,43222.02,44796.97,188.7642,24440.46,296007.8,635.8742,16040.26,44376.55,11148.65,2485.645,87174.95,3227.718,3718.42,13288.43,38690.03,NA,30127.23,188.7642,5.4074,14134.48,16021.75,11885.4,21604.55,188.7642,111183.1,1027943
2011M01,4530.91,178343,12995.59,30739.89,12151.09,33.94449,5276.848,131220.4,12162.66,108011.1,250178,8827.927,178343,34627.68,22420,1089.595,6000.481,43875.94,23890.94,698794.7,34228.66,8339.48,606285.1,13143.18,3898.926,34233.13,593.4902,56455.1,43322.33,36428.03,185.7707,21870.24,249992.2,593.4902,15037.18,42451.58,10680.73,2152.789,92509.53,2406.708,3812.131,13299.66,25047.02,NA,31232.38,185.7707,5.410252,13106.88,15130.11,9580.658,22517.58,185.7707,103014.2,948972.7
2011M02,4623.343,131549.9,12681.42,30407.59,13236.21,33.94816,4867.521,84515.2,11874.83,114829.9,211743.9,8511.561,131549.9,41162.75,23862.13,1077.129,5785.421,46463.43,23628.89,695390.2,27046.59,8987.199,619060.9,12573.63,3940.665,38440.8,583.4797,62947.45,36662.05,38251.02,196.7477,22331.44,211547.1,583.4797,13579.43,42162.66,9850.323,2448.121,76329.26,2683.374,3863.081,14561,31154.69,NA,25992.94,196.7477,5.76001,13948.17,17018.53,10008.06,18666.38,196.7477,101082.9,907134
2011M03,5148.279,189790,15348.84,30432.27,14901.8,34.08893,6264.87,135637.8,14103.57,133691.2,276395.8,10035.51,189790,41861.53,27541.42,1361.721,6735.04,54439.83,23053.95,800746.3,33416.67,9801.489,706320.4,13834.11,5016.864,43947.54,594.55,65877.71,44594.58,43943.97,205.6879,26131.51,276190.1,594.55,16570.18,47970.64,11274.92,2787.777,94425.95,2910.667,4430.171,16127.76,30432.88,NA,32360.01,205.6879,6.586954,16058.29,19317.78,11428.65,23500.98,205.6879,119813.9,1077142
2011M04,5912.957,183411.9,14486.69,29871.79,14894.4,34.32418,5938.913,134243.2,12420.56,114192.3,262893.6,8579.113,183411.9,38873.6,23123.06,1381.821,5989.326,46555.71,22015.08,723249.8,29729.64,8519.217,634939.9,13472.23,3670.203,40046.97,588.4099,56773.49,44229.36,39832,187.6604,22367.47,262705.9,588.4099,15173.34,43238.29,10710.55,2888.529,88309.91,2570.136,4645.946,14559.63,28066.68,NA,29407.27,187.6604,5.858583,13802.68,15877.21,10806.92,23260.05,187.6604,111906.5,986143.4
2011M05,6618.162,189917,15569.24,29914.11,16799.98,34.60057,6098.775,138604.5,13209.74,124738.3,271354.9,9482.588,189917,35377.25,25361.28,1403.316,6533.161,49943.89,22257.42,751053,32773.22,9375.541,658069.5,14737.28,4768.028,43433.55,597.6576,53351.81,43856.9,45282.7,180.3251,25424.45,271174.6,597.6576,14525.44,43917.58,9263.209,2824.306,92983.46,3058.27,4527.035,15747.99,25006.61,NA,29914.29,180.3251,6.385214,15322.94,17522.68,10370.64,23677.79,180.3251,111654.9,1022408
2011M06,6497.566,189354.3,14916.56,30411.32,17175.49,35.13508,5564.463,135948.6,13255.6,119018.2,269965.6,9149.019,189354.3,34302.23,25126.38,1186.707,6401.093,48725.96,22057.45,749324.8,34031.1,8815.145,656194.7,14882.82,4560.172,41653.72,660.1356,65191.79,43678.99,45448.37,200.6095,25069.59,269765,660.1356,15328.15,43204.03,9035.835,2460.466,93130.08,3203.285,4547.18,15253.51,23433.03,NA,30977.24,200.6095,6.216114,14311.72,18647.51,10869.2,21624.17,200.6095,112175.3,1019290
2011M07,6006.221,203389.2,15051.58,29927.51,16011.32,34.84498,5386.24,150435.1,11823.35,115227.5,278513.2,8591.124,203389.2,32472.81,23641.92,1147.883,5723.565,46216.58,21682.65,737800.4,32973.54,8365.678,644258.5,13908.74,4205.424,44954.03,598.3641,65856.92,45690.05,41831.15,221.6971,22656.45,278291.5,598.3641,15403.04,42650.73,10018.63,2412.663,93541.84,3163.377,4801.607,14501.14,20740.11,NA,30410.05,221.6971,5.487349,12817.38,18840.75,11732.69,24152.02,221.6971,108325.6,1016314
2011M08,6928.239,204494.1,16282.82,31904.27,18561.3,35.38307,5413.826,150495.3,11889.36,115019.2,287302.2,9228.294,204494.1,33833.03,19403.52,1281.018,6117.077,41077.72,21879.48,723101.1,35229.19,8801.722,626340,14878.78,4026.948,30947.43,568.0478,62167.89,43054.69,48162.78,244.1543,26258.17,287058,568.0478,15233.71,42611.88,10126.79,2220.129,96761.08,3343.311,4350.898,15644.51,21919.34,NA,32611.7,244.1543,5.766584,13555.9,19535.47,11913.69,21991.96,244.1543,113644.4,1010403
2011M09,6437.04,201600.6,15171.12,31024.43,16592.9,36.26193,5639.803,149086.3,13676.73,128013.2,280851.8,9385.647,201600.6,34272.35,24317.34,1350.398,6512.529,49644.08,22492.34,773185.5,31125.23,9977.612,682276.6,14269.85,4315.353,41763.09,590.1006,69656.33,44393.23,44133.42,255.3324,24555.12,280596.4,590.1006,15229.2,45442.82,10262.09,2183.192,90908.96,2985.399,3884.121,18344.36,22297.32,NA,32168.4,255.3324,6.579419,15343.8,19131.09,11975.02,21178.29,255.3324,113324.3,1054037
2011M10,6264.205,185342.6,15414.71,30781.3,15862.03,37.42191,5851.236,135815.5,13851.27,120373.5,272257.6,9291.754,185342.6,40876.54,23212.24,1296.838,5864.111,48686.28,23546.93,764088.2,34754.13,9535.662,668484.6,13964.59,3844.15,41007.64,552.7881,64795.68,45140.3,45258.65,227.0281,26265.46,272030.5,552.7881,16278.48,43320.24,9933.236,2483.569,95603.63,3131.168,3687.567,16378.76,27227.88,NA,31072.75,227.0281,6.950301,14496.68,15596.43,13648.66,23512.54,227.0281,119334.1,1036346
2011M11,5481.083,193652.9,14713.39,30644.89,16013.46,37.36971,5952.337,147525.6,13878.5,126930.2,282544.4,9574.215,193652.9,42700.73,24487.38,1313.739,6545.168,51145.58,23985.46,765922.5,31444.54,10568.64,677592.5,14272.24,4890.065,41172.08,483.895,61377.82,45032.36,45486.8,220.1419,26806.54,282324.3,483.895,14631.92,45365.24,11028.38,2459.548,88329.92,2666.807,2926.515,17375.95,30116.21,NA,29927.28,220.1419,6.923207,14726.98,14296.62,12584.52,21477.02,220.1419,114380.3,1048467
2011M12,5320.487,192781.6,16459.39,30951.26,16679.97,37.41425,6318.32,145113.6,11792.99,114194.4,288968.4,8853.792,192781.6,49614.86,22585.53,1163.376,6250.252,47490.7,24539.05,747072.2,30521.92,8393.912,658502.8,14198.48,4764.923,39730.25,565.4349,66640.72,47366.76,45820.91,185.6365,25495.41,288782.8,565.4349,15625.12,43861.79,10607.2,2696.84,88569.39,3645.531,2992.87,14170.19,34808.4,NA,31681.77,185.6365,5.72005,13687.29,14851.54,14806.46,21045.21,185.6365,115940.7,1036041
2012M01,4534.117,165048.6,12936.84,30396.63,12507.32,36.13005,5644.59,119345.1,13075.23,114855.1,247778.1,8589.18,165048.6,42928.3,23224.68,1170.88,5934.631,46764.68,24483.07,701151.5,29179.89,8685.896,620296,12892.88,4098.481,33733.81,485.105,53757.49,40312.34,39087.94,228.107,23460.92,247550,485.105,14317.05,43644.84,10273,2387.631,80855.48,3119.694,3949.108,15155.71,30876.45,NA,28668.35,228.107,5.940336,13784.88,14544.5,12051.85,18473.12,228.107,107344.3,948929.5
2012M02,5021.089,140582.4,13871.16,30315.8,14077.09,35.99238,5536.519,91107.39,13205.52,121313.2,231002.2,8735.607,140582.4,47628.2,23773.99,1203.809,5794.847,48458.6,23605.02,739828.4,29080.62,9096.157,653745.7,12696.16,4000.541,39024.99,489.3466,63741.31,44678.87,42079.86,222.454,25105.24,230779.8,489.3466,14887.44,43625.5,11080.86,2419.356,86082.72,2897.524,4439.251,14359.44,34738.79,NA,31616.92,222.454,6.429742,13765.97,17452.14,12889.41,20364.09,222.454,112096.2,970830.6
2012M03,5156.5,191520.9,15104.02,30826.1,16082.59,35.90587,6215.256,138963.1,14761.35,131067,286881.2,9277.632,191520.9,48315.97,26287.61,1314.631,6863.066,53800.51,23077.17,801644.4,29622.43,9787.561,712406.4,13819.99,4820.63,44169.82,534.6103,70059.11,45517.31,46273.76,235.9293,26954.21,286645.3,534.6103,15996.59,47257.5,11780.91,2786.169,89237.93,3236.963,4540.118,16429.75,33494.35,NA,31681.2,235.9293,7.190183,14952.63,18201.14,14821.62,22777.8,235.9293,126207.6,1088526
2012M04,5530.091,177997.9,15304.99,30502.31,14774.55,36.5066,5875.686,129602.9,13106.73,115481.4,261699.9,8583.931,177997.9,39455.52,23365.24,1260.239,6120.456,46837.67,22095.37,735394.2,30083.43,8544.277,646895.5,12906.79,4005.431,37724.53,546.9696,63166.84,44510.99,43464.4,235.0976,26161.09,261464.8,546.9696,14727.13,43715.26,10260.35,2620.995,88498.75,2528.758,5324.454,16218.03,25293.51,NA,30836.48,235.0976,6.69659,13382.61,15436.6,14162.01,22048.74,235.0976,114168.9,997094.1
2012M05,5800.247,204737.8,15978.52,30859.41,17479.55,36.9536,5786.353,151095.5,13245.98,123076.5,293964.1,9557.28,204737.8,38972.45,26304.13,1269.267,6465.708,48437.32,22245.22,771367.2,33139.35,9711.949,678458.8,13794.19,4967.245,43329.89,538.4403,60879.03,46466.47,49471.26,244.1849,29080.19,293719.9,538.4403,14904.04,45805.33,10964.1,2884.255,92908.4,2911.519,5773.347,16912.57,23819.51,NA,31253.51,244.1849,7.178671,15060.4,19170.68,15152.93,22715.29,244.1849,118207.7,1065331
2012M06,5565.438,196106.2,15986.59,31068.99,14892.96,36.97068,6127.356,144270.5,13454.15,125153.1,278901.2,9729.412,196106.2,36048.41,25627.17,1272.445,6175.499,51823.04,22846.91,778161,30929.94,9683.899,688720.6,13175.36,3769.197,42157.51,496.8427,66534.19,47730.5,45993.53,256.2082,27864.26,278645,496.8427,15455.19,45684.75,9560.085,2779.156,89440.36,3236.313,4979.725,15595.5,20539.05,NA,31123.58,256.2082,7.169039,14411.52,18225.43,15509.36,21821.4,256.2082,121505.5,1057062
2012M07,6219.216,199695.3,16156.24,31311.65,16438.74,36.01542,5391.056,148278.4,12559.89,123601.9,282915.3,8901.337,199695.3,35459.72,25988.37,1301.423,5917.583,50683.42,23105.44,757580.4,31144.89,8940.204,667132.1,13770.87,4387.374,45468.98,543.0217,63329.52,44953.04,46941.6,275.6759,27131.66,282639.7,543.0217,14763.5,43549.07,9525.996,2805.28,90448.27,3371.198,5034.998,16147.5,20561.95,NA,30696.1,275.6759,6.676314,12217.25,17847.55,14897.77,22388.06,275.6759,110846.9,1040496
2012M08,6048.665,199647.4,15884.44,31584.15,17496.68,35.50149,5258.792,151367.5,12396.18,119269.8,284421.2,9360.531,199647.4,35513.83,21094.96,1379.177,6421.017,41710.41,22708.69,727778.1,34998.85,8927.993,634677.2,11881.29,3981.296,31636.32,524.017,60022.88,42946.4,48460.23,275.6858,27693.02,284145.5,524.017,14371.74,42792.6,10055.73,2351.471,93100.88,3270.527,3871.346,14857.67,20839.37,NA,29892.2,275.6858,6.532759,13653.1,18155.51,14674.46,22161.17,275.6858,116341.6,1012199
2012M09,5529.857,216202.1,15131.97,30874.5,15763.55,35.09401,5177.152,163497.1,13545.57,120952.5,298755.5,8846.934,216202.1,37363.89,23232.18,1370.148,6025.556,48078.39,22261.57,750913.1,35168.77,9293.762,656124.3,13426.7,4016.228,38413.2,641.5618,63778.46,44902.48,44255.06,292.9043,25209.06,298462.6,641.5618,15642.81,43687.58,9000.753,2374.533,94788.79,3282.454,4652.721,16276.75,22661.29,NA,30047.45,292.9043,7.404283,13741.34,18982.75,14702.6,24042.72,292.9043,115100.2,1049669
2012M10,5647.399,201364.3,15684.1,30577.14,17350.35,36.54477,6639.9,150172.8,14984.88,130391.1,294759.8,10023.87,201364.3,42666.77,26808.46,1363.986,6565.068,53435.85,22588.79,795468.1,33053.39,10088.29,700740.3,13067.48,4233.599,44393.28,595.2684,60897.15,46823.87,49838.26,295.1707,29264.9,294464.6,595.2684,16306.63,47787.69,11119.54,2499.83,94727.79,3223.018,3893.218,18452.79,27706.8,NA,32425.9,295.1707,8.045862,15427.23,17924.14,14959.97,23601.09,295.1707,119909.3,1090228
2012M11,5460.537,200464.1,15427.35,31768.81,16360.37,36.89332,5906.042,149635.2,14343.81,123936.9,292910.7,9668.79,200464.1,44554.44,25199.82,1429.125,6472.01,51173.26,22864.09,771906.6,34317.57,10061.62,678647.6,14155.15,4054.215,40973.4,435.2835,58210.92,48034.32,47170.17,286.637,27628.03,292624,435.2835,15600.8,46716.71,10310.16,2752.407,93259.04,3181.772,3117.032,17168.66,28933.91,NA,31280.84,286.637,7.740035,14674.08,17955.92,15620.53,22200.1,286.637,117456.4,1064817
2012M12,5184.633,208697,17116.58,30646.7,15725.04,36.75865,6459.172,159749.1,10994.39,104097.3,301836.4,7738.406,208697,46996.32,22477.62,1093.432,5418.289,43601.91,22632,715767,34674.04,7472.705,623293.3,13524.59,3618.492,36482.45,565.2948,60623.25,44942.83,45290.58,287.1931,26308.85,301549.2,565.2948,15390.23,42108.62,10053.89,2969.859,92473.69,3256.696,3436.434,12421.29,32943.61,NA,29413.36,287.1931,5.739942,12153.14,16596.63,14052.71,23201.66,287.1931,118128.5,1017603
2013M01,4401.752,195452.7,13787.12,31264.89,12653.63,35.63902,6255.734,145984.9,12786.33,117370.3,277742,9005.916,195452.7,42732.19,24122.68,1413.639,6317.971,46629.85,22122.21,729153.8,34160.01,8918.91,637037.6,13371.87,4053.952,36222.78,466.6089,52512.93,45379.51,38782.88,307.6672,23452.81,277434.4,466.6089,15208.94,45637.44,10251.16,2392.909,92116.23,2676.434,4146.431,16120.01,30157.66,NA,30785.23,307.6672,6.405674,13691.34,16740.57,12574.52,22769.23,307.6672,110737.9,1006896
2013M02,4007.263,156892.9,14247.65,30834.91,12213.13,35.63132,5157.931,109973,12622.65,117201.8,243404,8378.902,156892.9,46242.95,25281.89,1190.139,5735.565,46308.43,22371.09,705606.1,24056.11,9077.912,632713.9,12675.22,4180.515,37254.89,483.3488,55916.86,41826.9,39467.55,317.2718,24736.32,243086.8,483.3488,13871.6,43042.31,9954.52,2764.293,72892.19,2518.101,3958.086,16069.04,32649.58,NA,27087.36,317.2718,6.70054,12967.32,16414.98,13593.37,17741.45,317.2718,110286,949010.1
2013M03,5028.48,203725.1,16210.66,30533.55,14989.07,36.1607,5779.416,151781.2,13475.98,124859.5,297279.1,8884.888,203725.1,47556.45,28204.67,1246.15,6153.229,50868.47,23034.3,784512.4,32627.44,9608.055,691734.5,12778.13,4234.312,40995.85,645.706,65927.27,47339.69,45042.74,309.0893,27028.08,296970,645.706,15693.89,47527.81,9994.432,3073.197,92777.91,3025.59,4614.867,16909.54,32676.91,NA,30683.9,309.0893,7.061983,14116.69,18857.03,14879.54,24438.09,309.0893,122713.6,1081792
