Year,Afghanistan,Angola,Albania,United Arab Emirates,Argenti0,Armenia,Developing Asia,Antigua and Barbuda,Australia,Austria,Azerbaijan,Burundi,Belgium,Benin,Burki0 Faso,Bangladesh,Bulgaria,Bahrain,Bahamas,Bosnia and Herzegovi0,Belarus,Belize,Bolivia,Brazil,Barbados,Brunei Darussalam,Bhutan,Botswa0,Central African Republic,Ca0da,Switzerland,Chile,Chi0,Cote d'Ivoire,Cameroon,"Congo, Dem. Rep.","Congo, Rep.",Colombia,Comoros,Cabo Verde,Costa Rica,Cyprus,Czech Republic,Germany,Developing Countries,Djibouti,Dominica,Denmark,Dominican Republic,Algeria,East Asia & Pacific developing,Europe & Central Asia developing,Ecuador,"Egypt, Arab Rep.",Eritrea,Spain,Estonia,Ethiopia,Finland,Fiji,France,"Micronesia, Fed. Sts.",Gabon,United Kingdom,Georgia,Gha0,Guinea,"Gambia, The",Guinea-Bissau,Equatorial Guinea,Greece,Gre0da,Guatemala,Guya0,High Income Countries,"Hong Kong SAR, Chi0",Honduras,Croatia,Haiti,Hungary,High income: OECD,Indonesia,India,Ireland,"Iran, Islamic Rep.",Iraq,Iceland,Israel,Italy,Jamaica,Jordan,Japan,Kazakhstan,Kenya,Kyrgyz Republic,Cambodia,Kiribati,St. Kitts and Nevis,"Korea, Rep.",Kuwait,Latin America & Caribbean developing,"Lao, PDR",Lebanon,Liberia,Libya,St. Lucia,Low Income,Sri Lanka,Lesotho,Lithuania,Luxembourg,Latvia,Morocco,"Moldova, Rep.",Madagascar,Maldives,Mexico,Middle Income Countries,"Macedonia, FYR",Mali,Malta,Myanmar,Middle East & N. Africa developing,Montenegro,Mongolia,Mozambique,Mauritania,Mauritius,Malawi,Malaysia,0mibia,Niger,Nigeria,Nicaragua,Netherlands,Norway,Nepal,New Zealand,High Income: Non-OECD,Oman,Pakistan,Pa0ma,Peru,Philippines,Papua New Guinea,Poland,Portugal,Paraguay,West Bank and Gaza,Qatar,Romania,Russian Federation,Rwanda,South Asia developing,Saudi Arabia,Sudan,Senegal,Singapore,Solomon Islands,Sierra Leone,El Salvador,San Marino,Serbia,South Sudan,Sub-Saharan Africa developing,Sao Tome and Principe,Suri0me,Slovakia,Slovenia,Sweden,Swaziland,Seychelles,Syrian Arab Republic,Chad,Togo,Thailand,Tajikistan,Turkmenistan,Timor-Leste,Tonga,Trinidad and Tobago,Tunisia,Turkey,"Taiwan, Chi0","Tanzania, United Rep.",Uganda,Ukraine,Uruguay,United States,Uzbekistan,St. Vincent and the Gre0dines,"Venezuela, RB",Viet0m,Vanuatu,World (WBG members),Samoa,"Yemen, Rep.",South Africa,Zambia,Zimbabwe
2007M02,50.07087,80.07255,95.7145,3.67265,3.10245,355.9775,907.7879,2.7,1.276981,0.764037,0.8728,1047.392,0.764037,501.7415,501.7415,69.02165,1.49535,0.377,1,1.4953,2144.75,2,7.995,2.09595,2,1.53355,44.15725,6.182614,501.7415,1.1709,1.23875,542.1765,7.7504,501.4899,501.7415,538.65,501.7415,2226.203,376.1175,84.4017,519.1225,0.764037,21.5773,0.764037,758.0534,177.721,2.7,5.69545,33.40625,71.1352,1130.722,123.8672,1,5.6989,15.375,0.764037,0.764037,8.8846,0.764037,1.675106,0.764037,1,501.7415,0.510602,1.7116,0.92645,5997.5,27.4425,501.7415,501.7415,0.764037,2.7,7.69895,200.67,42.3901,7.8122,18.895,5.62735,38.2122,193.608,44.47996,9068.45,44.15725,0.764037,9239.575,1286,67.306,4.21835,0.764037,67.484,0.70865,120.439,124.6375,69.5745,38.5996,4057,1.27831,2.7,937.1315,0.289,177.911,9687.57,1511.963,60.66667,1.291656,2.7,676.2689,108.6795,7.16895,0.764037,0.764037,0.764037,8.50325,12.7669,2050.762,12.8,10.99735,759.2878,46.84955,501.7415,0.764037,5.7415,3593.885,0.7649,1164.55,26.2905,270.955,32.595,139.347,3.496,7.16895,501.7415,128.1795,18.11305,0.764037,6.18005,70.63595,1.441617,3.736574,0.385,60.74425,1,3.19075,48.3553,3.030303,2.9788,0.764037,5201.75,1,3.641,2.58385,26.3024,548.4541,49.00805,3.75065,2.01,501.7415,1.53345,7.547385,2930.108,8.752,0.7649,60.7114,0,223.8235,13.2171,2.745,0.764037,0.764037,7.02,7.16895,6.0932,11.225,501.7415,501.7415,35.73965,3.4388,0,1,1.992641,6.29395,1.3099,1.3975,32.9705,1285.325,1752.369,5.03825,24.26125,1,1243.197,2.7,2.147,15992.5,106.8555,262.8551,2.673531,198.6238,7.16895,4.23535,0
2007M03,50.06783,79.96364,95.25091,3.672091,3.101545,358.6314,915.8599,2.7,1.261091,0.754775,0.870955,1040.443,0.754775,495.3853,495.3853,68.94341,1.477045,0.377,1,1.476909,2144.682,2,7.995,2.087091,2,1.524545,43.95764,6.295031,495.3853,1.169045,1.217864,538.4139,7.738591,495.4089,495.3853,566.8182,495.3853,2199.125,371.519,83.30405,518.8468,0.754775,21.17191,0.754775,761.4777,177.721,2.7,5.622682,32.84955,70.27091,1140.93,123.74,1,5.701227,15.375,0.754775,0.754775,8.886909,0.754775,1.659541,0.754775,1,495.3853,0.513441,1.703227,0.926909,6000,27.41136,495.3853,495.3853,0.754775,2.7,7.694318,201.75,42.09415,7.813455,18.895,5.561136,37.69391,188.3459,44.16819,9172.591,43.95764,0.754775,9242.227,1277,66.975,4.202091,0.754775,67.61273,0.708727,117.3132,123.9923,69.23318,38.13114,4052,1.26304,2.7,942.8873,0.289,175.7139,9661.54,1512.023,60.5,1.282351,2.7,671.901,109.2945,7.353273,0.754775,0.754775,0.754775,8.418773,12.60982,1993.287,12.8,11.11541,762.8305,46.19418,495.3853,0.754775,5.7028,3593.812,0.75521,1164.545,26.37682,271.2,32.36364,139.5294,3.490682,7.353273,495.3853,128.1677,18.18436,0.754775,6.139864,70.32973,1.431276,3.733155,0.385,60.70286,1,3.185864,48.49364,3.040045,2.932,0.754775,5102.727,1,3.640318,2.542091,26.10114,546.9435,48.85261,3.749591,2.006091,495.3853,1.5245,7.209601,2933.746,8.752,0.75521,61.0748,0,222.4573,13.29242,2.745,0.754775,0.754775,7.016864,7.353273,6.113136,11.225,495.3853,495.3853,35.05936,3.4391,0,1,1.984149,6.299909,1.303591,1.408682,33.01855,1254.114,1750.855,5.036,24.26,1,1246.65,2.7,2.147,16011.36,106.8859,263.7026,2.665207,198.7389,7.353273,4.247273,0
2007M04,50.2536,79.95157,93.30429,3.672476,3.090929,363.332,909.8161,2.698571,1.208596,0.740032,0.869071,1042.038,0.740032,485.3426,485.3426,68.95621,1.447071,0.377,1,1.446881,2144.905,2,7.977095,2.031619,2,1.514857,42.18345,6.165137,485.3426,1.135286,1.213,531.5617,7.725333,485.5977,485.3426,564.7143,485.3426,2141.904,363.9548,81.7338,518.7548,0.740032,20.71867,0.740032,757.2775,177.721,2.7,5.515952,32.30119,70.24629,1133.695,123.4485,1,5.691095,15.375,0.740032,0.740032,8.892048,0.740032,1.614741,0.740032,1,485.3426,0.503081,1.692095,0.927429,5380.841,27.41619,485.3426,485.3426,0.740032,2.7,7.66519,201.75,41.9495,7.81581,18.895,5.476238,36.93821,182.0262,44.01621,9094.071,42.18345,0.740032,9248.179,1271.429,65.49714,4.084667,0.740032,67.80357,0.709,118.999,121.995,68.57143,38.05052,4053,1.2119,2.7,930.9419,0.289,171.5959,9626.29,1511.75,60.97,1.269549,2.7,652.0342,109.3524,7.098667,0.740032,0.740032,0.740032,8.283619,12.43719,1913.342,12.8,10.9821,758.8684,45.33852,485.3426,0.740032,5.6515,3595.398,0.7399,1164.592,26.26429,271.2,31.95405,140.0485,3.437619,7.098667,485.3426,127.939,18.25776,0.740032,6.011857,67.50838,1.360712,3.724014,0.385,60.70738,1,3.179048,47.79329,2.969233,2.822333,0.740032,5030.952,1,3.640286,2.466905,25.82814,546.5693,47.39405,3.75081,2.005,485.3426,1.515095,7.210691,2934.795,8.752,0.7399,59.6103,0,217.2406,13.3046,2.745,0.740032,0.740032,6.837095,7.098667,6.127714,11.225,485.3426,485.3426,34.88076,3.4391,0,1,1.965256,6.294667,1.294476,1.359095,33.14938,1261.952,1729.908,5.03631,24.03788,1,1252.604,2.7,2.147,16036.57,103.4605,262.3091,2.607375,198.8005,7.098667,4.148095,0
2007M05,50.07593,76.53909,92.66348,3.672652,3.08,353.7655,890.4357,2.698261,1.212537,0.740277,0.865957,1051.359,0.740277,485.4935,485.4935,69.07478,1.44687,0.377,1,1.447043,2145,2,7.969696,1.981609,2,1.523217,40.8353,6.132199,485.4935,1.094913,1.222087,522.1617,7.676739,486.1129,485.4935,555.9022,485.4935,2000.864,363.939,81.54923,518.7467,0.740277,20.90674,0.740277,744.9435,177.721,2.7,5.516435,32.145,70.38526,1109.561,123.3807,1,5.690217,15.375,0.740277,0.740277,8.956891,0.740277,1.619534,0.740277,1,485.4935,0.50416,1.683,0.926652,3495.127,27.30478,485.4935,485.4935,0.740277,2.7,7.64863,201.75,42.06394,7.818957,18.895,5.423043,36.77926,184.0883,44.13707,8840.217,40.8353,0.740277,9255.261,1261.636,62.99043,4.00213,0.740277,68.11674,0.708913,120.8496,120.3717,67.16978,37.981,4066,1.21151,2.7,927.7265,0.288739,162.464,9598.53,1512.152,61.69,1.272828,2.7,603.276,110.8213,7.015174,0.740277,0.740277,0.740277,8.289739,12.3073,1845.927,12.8,10.81939,747.088,45.23852,485.4935,0.740277,5.6622,3597.012,0.74013,1164.33,26.29804,263.6491,31.01848,140.4933,3.40287,7.015174,485.4935,127.543,18.33304,0.740277,6.025348,65.33491,1.3648,3.719887,0.385,60.67457,1,3.168,46.79187,2.968469,2.79813,0.740277,5055.652,1,3.640391,2.430913,25.82939,546.0468,46.3256,3.750348,2.005826,485.4935,1.523304,7.148669,2929.902,8.752,0.74013,60.3296,0,206.0894,13.4891,2.745,0.740277,0.740277,6.818783,7.015174,6.131543,11.225,485.4935,485.4935,34.62522,3.4388,0,1,1.969552,6.282435,1.29713,1.33587,33.26887,1266.391,1696.506,5.023652,23.93739,1,1257.621,2.7,2.147,16057.91,103.0904,258.5931,2.574018,198.9538,7.015174,4.013,0
2007M06,49.9272,74.95848,91.70476,3.672952,3.07881,344.8032,901.4437,2.7,1.187212,0.744989,0.857524,1075.946,0.744989,488.8585,488.8585,68.92,1.457905,0.377,1,1.45781,2145.143,2,7.929571,1.934238,2,1.536762,40.79014,6.24464,488.8585,1.065381,1.23281,526.899,7.63219,489.4842,488.8585,557.5,488.8585,1928.73,366.7057,82.1969,518.6895,0.744989,21.27,0.744989,749.6321,177.721,2.7,5.545905,32.28095,70.43367,1123.439,123.6141,1,5.696,15.375,0.744989,0.744989,9.047667,0.744989,1.601257,0.744989,1,488.8585,0.503205,1.673,0.928476,3451,27.10476,488.8585,488.8585,0.744989,2.7,7.68219,201.75,42.33603,7.814476,18.89671,5.460762,36.22381,186.3386,44.4238,8976.286,40.79014,0.744989,9266.905,1256,62.72619,4.183857,0.744989,68.33119,0.709,122.6629,121.9471,66.56619,37.95952,4078,1.1878,2.7,928.1119,0.288,157.9202,9625.75,1512.381,62.51,1.278784,2.7,598.8049,110.9848,7.162524,0.744989,0.744989,0.744989,8.324333,12.2309,1855.021,12.8,10.84229,751.9157,45.63343,488.8585,0.744989,5.6873,3600.727,0.74526,1163.319,25.90238,261.2055,31.15048,140.465,3.44681,7.162524,488.8585,127.4657,18.40848,0.744989,5.998238,65.25919,1.320561,3.721113,0.385,60.61538,1,3.170286,46.18333,2.968333,2.834571,0.744989,5092.5,1,3.640714,2.4,25.91033,546.0048,46.27784,3.750762,2.005524,488.8585,1.53681,7.097432,2931.961,8.752,0.74526,60.456,0,205.2378,13.49753,2.745,0.744989,0.744989,6.946667,7.162524,6.264333,11.225,488.8585,488.8585,34.5829,3.4393,0,1,1.95853,6.299095,1.302095,1.319762,32.97712,1257.786,1640.67,5.029,23.87548,1,1262.464,2.7,2.147,16114,103.4643,260.2257,2.595834,199.0893,7.162524,3.881619,0
2007M07,49.84833,74.97082,89.165,3.673045,3.113409,338.3473,908.691,2.694091,1.153756,0.728814,0.8565,1093.045,0.728814,478.2714,478.2714,68.63864,1.425455,0.377,1,1.425364,2145.727,2,7.870682,1.882682,2,1.515773,40.41327,6.131903,478.2714,1.051545,1.207364,519.795,7.575318,478.0526,478.2714,558.6591,478.2714,1951.362,358.5395,80.433,518.6591,0.728814,20.65573,0.728814,753.6629,177.721,2.7,5.423045,33.0125,69.61723,1132.653,123.3179,1,5.682318,15.375,0.728814,0.728814,9.0765,0.728814,1.566255,0.728814,1,478.2714,0.491575,1.665727,0.929682,3489.545,26.22159,478.2714,478.2714,0.728814,2.7,7.686,202.3,41.88018,7.819818,18.895,5.316455,35.61523,180.1977,43.9434,9070.636,40.41327,0.728814,9275.545,1248.565,60.605,4.253,0.728814,68.61386,0.708545,121.4636,122.1791,67.11955,37.89477,4077,1.15271,2.7,918.4282,0.286227,159.4851,9566.209,1512.409,61.24,1.264454,2.7,599.3764,111.6782,6.9765,0.728814,0.728814,0.728814,8.176364,12.14241,1831.25,12.8,10.81623,755.9989,44.81382,478.2714,0.728814,5.6236,3603.014,0.72912,1164.239,25.79409,260.7173,30.945,140.7105,3.440864,6.9765,478.2714,127.1705,18.48314,0.728814,5.785182,64.67045,1.273426,3.71929,0.385,60.39341,1,3.1615,45.56377,2.948909,2.745682,0.728814,5117.955,1,3.640955,2.284136,25.53409,548.7945,45.95069,3.750727,2.005,478.2714,1.516,7.140654,2924.528,8.752,0.72912,58.7931,0,204.4995,13.50499,2.745,0.728814,0.728814,6.696,6.9765,6.3865,11.225,478.2714,478.2714,33.70077,3.4392,0,1,1.910141,6.299136,1.280545,1.280409,32.80514,1271.659,1655.251,5.009818,23.76073,1,1266.299,2.7,2.147,16135.09,100.3477,261.1483,2.545226,199.0089,6.9765,3.818227,0
2007M08,49.8848,74.97161,89.73652,3.672957,3.152913,336.9448,932.483,2.703043,1.205566,0.734285,0.854783,1104.098,0.734285,481.5577,481.5577,68.59674,1.435783,0.377,1,1.435696,2147.13,2,7.763261,1.963696,2,1.522913,40.8415,6.272911,481.5577,1.058609,1.203652,523.0157,7.573783,481.5085,481.5577,559.7826,481.5577,2068.13,361.1315,80.90841,518.6313,0.734285,20.45387,0.734285,767.278,177.721,2.7,5.465565,32.86413,69.53513,1162.523,123.7628,1,5.656652,15.375,0.734285,0.734285,9.079478,0.734285,1.616595,0.734285,1,481.5577,0.497307,1.662435,0.934174,3931.343,24.63913,481.5577,481.5577,0.734285,2.7,7.665217,203.23,41.73701,7.815522,18.895,5.372217,35.65535,187.5239,43.79216,9369.261,40.8415,0.734285,9267.674,1240,65.0313,4.219565,0.734285,69.0663,0.708391,116.7904,125.2213,66.93696,37.80326,4079,1.2056,2.7,935.0478,0.282,167.1196,9578.834,1512.598,62.41,1.263381,2.7,617.4637,112.233,7.216478,0.734285,0.734285,0.734285,8.226565,12.00013,1844.435,12.8,11.04835,769.546,44.995,481.5577,0.734285,5.6191,3599.215,0.73413,1181.283,25.77435,257.4696,30.74022,140.4224,3.484087,7.216478,481.5577,126.5996,18.56074,0.734285,5.85187,65.32726,1.378395,3.725581,0.385,60.53283,1,3.157609,46.17761,2.869998,2.798565,0.734285,5104.783,1,3.640478,2.367261,25.63461,548.466,46.329,3.750957,2.005435,481.5577,1.522739,7.225338,2924.351,8.752,0.73413,58.818,0,208.6216,13.49556,2.745,0.734285,0.734285,6.848174,7.216478,6.666957,11.225,481.5577,481.5577,34.1923,3.4405,0,1,1.965571,6.286783,1.280696,1.314348,32.95878,1279.235,1738.652,5.009087,23.6037,1,1269.925,2.7,2.147,16212.39,101.8643,265.2386,2.628406,199.0026,7.216478,4.006348,0
2007M09,49.85208,74.9788,89.028,3.6724,3.1474,338.199,927.4106,2.6935,1.179333,0.718549,0.85415,1104.715,0.718549,472.1185,472.1185,68.70025,1.4078,0.377,1,1.40665,2149,2,7.73445,1.900525,2,1.51125,40.33515,6.21005,472.1185,1.02605,1.1849,515.8423,7.52255,471.7412,472.1185,560,472.1185,2111.749,353.8059,79.49705,518.5435,0.718549,19.81195,0.718549,766.272,177.721,2.7,5.35395,33.45125,68.3853,1156.23,123.3278,1,5.6314,15.375,0.718549,0.718549,9.0822,0.718549,1.604591,0.718549,1,472.1185,0.495127,1.65985,0.9428,4092.799,22.2675,472.1185,472.1185,0.718549,2.7,7.7007,203.6,41.31691,7.78335,18.895,5.25455,36.08885,181.945,43.35023,9305.75,40.33515,0.718549,9313.425,1235,63.665,4.0841,0.718549,70.00875,0.7088,115.113,122.008,67.025,37.51825,4078,1.18314,2.7,929.294,0.2809,169.5514,9620.95,1512.6,61.62,1.251787,2.7,618.1698,113.372,7.10395,0.718549,0.718549,0.718549,8.08515,11.63495,1849.7,12.8,11.0303,768.514,44.2645,472.1185,0.718549,5.5717,3615.372,0.71974,1188.523,25.81,259.178,30.60975,139.8113,3.47305,7.10395,472.1185,125.7665,18.63355,0.718549,5.619,64.534,1.389533,3.708914,0.3848,60.6444,1,3.13545,46.0549,2.889345,2.72345,0.718549,5021,1,3.6398,2.4064,25.2951,547.2795,45.95855,3.7466,2.02685,472.1185,1.51095,7.234431,2923.665,8.752,0.71974,57.2022,0,207.8685,13.69204,2.745,0.718549,0.718549,6.66715,7.10395,6.9715,11.225,472.1185,472.1185,34.25965,3.4429,0,1,1.996268,6.2809,1.2636,1.26085,33.01245,1252.773,1762.275,5.0125,23.23655,1,1273.748,2.7,2.147,16198.85,101.96,264.6361,2.632386,198.95,7.10395,3.9582,0
2007M10,49.94854,74.99278,85.89043,3.672217,3.159391,330.2808,910.401,2.692174,1.111383,0.702549,0.852652,1127.351,0.702549,461.0722,461.0722,68.69696,1.374739,0.377,1,1.374783,2151.087,2,7.662174,1.800391,2,1.465435,39.52565,6.009233,461.0722,0.975348,1.174391,500.2978,7.501935,461.0423,461.0722,560,461.0722,1999.39,345.7817,77.5683,518.7948,0.702549,19.20722,0.702549,755.9571,177.721,2.7,5.236826,33.55065,67.73304,1134.981,122.9086,1,5.543565,15.375,0.702549,0.702549,9.085174,0.702549,1.551089,0.702549,1,461.0722,0.48892,1.639609,0.94813,4204.025,19.16304,461.0722,461.0722,0.702549,2.7,7.729174,203.52,40.95411,7.75487,18.895,5.148696,35.9977,176.3087,42.96932,9103.13,39.52565,0.702549,9320.783,1232,60.62609,4.012696,0.702549,70.92109,0.707435,115.923,120.8691,66.81826,35.03804,4062,1.11225,2.7,914.7683,0.278913,161.8261,9616.206,1512.304,61.62,1.239981,2.7,608.6766,112.8783,6.76187,0.702549,0.702549,0.702549,7.940609,11.44091,1826.304,12.8,10.81617,758.1867,43.1463,461.0722,0.702549,5.5184,3617.652,0.7029,1179.702,25.655,258.5207,30.17109,139.7973,3.37587,6.76187,461.0722,123.6887,18.71074,0.702549,5.403348,63.23757,1.315333,3.68127,0.385,60.68413,1,3.021565,44.27924,2.853877,2.603043,0.702549,4951.848,1,3.638087,2.354739,24.87957,546.2361,45.28139,3.740957,2.053652,461.0722,1.465435,7.255841,2926.322,8.752,0.7029,54.5654,0,204.3383,13.74442,2.745,0.702549,0.702549,6.446609,6.76187,7.912,11.225,461.0722,461.0722,34.16491,3.4453,0,1,1.921144,6.275522,1.248957,1.199435,32.55859,1174.913,1748.024,5.046,22.23078,1,1277.885,2.7,2.147,16083.74,97.76522,261.2086,2.553631,198.95,6.76187,3.823435,0
2007M11,49.9208,75.00718,82.89273,3.670545,3.135591,316.8522,922.1722,2.699091,1.117342,0.681213,0.848864,1143.046,0.681213,446.7592,446.7592,68.61386,1.333864,0.375773,1,1.332727,2153.409,2,7.627955,1.768,2,1.447,39.45245,5.95803,446.7592,0.967955,1.123045,507.125,7.420636,446.9898,446.7592,557.4545,446.7592,2048.268,335.2423,75.11205,514.2559,0.681213,18.19441,0.681213,762.1421,177.721,2.7,5.077955,33.54091,66.70455,1149.834,122.6356,1,5.513045,15.375,0.681213,0.681213,9.087909,0.681213,1.543867,0.681213,1,446.7592,0.482891,1.621091,0.958091,4227.965,20.30682,446.7592,446.7592,0.681213,2.7,7.643818,203.49,40.41069,7.778682,18.895,4.996364,36.60005,173.4027,42.39743,9263.545,39.45245,0.681213,9329.864,1227,60.81909,3.9125,0.681213,71.23455,0.708,110.9209,120.7259,65.37727,34.76273,4017,1.11331,2.7,918.1091,0.275591,163.9136,9541.423,1512.159,60.16,1.218068,2.7,599.0672,110.435,6.720864,0.681213,0.681213,0.681213,7.732727,11.26668,1779.374,12.8,10.88773,764.6117,41.90841,446.7592,0.681213,5.4213,3620.319,0.68108,1173.307,25.165,252.3482,29.90682,139.8059,3.356364,6.720864,446.7592,119.5786,18.78964,0.681213,5.416045,63.131,1.312138,3.664371,0.384545,61.02136,1,3.000909,43.166,2.760785,2.491045,0.681213,4719.318,1,3.636227,2.368682,24.46382,545.5581,45.17763,3.728955,2.029864,446.7592,1.447273,7.239784,2924.302,8.752,0.68108,53.8698,0,200.0151,13.9,2.745,0.681213,0.681213,6.325773,6.720864,8.021909,11.225,446.7592,446.7592,33.88236,3.4505,0,1,1.875093,6.302545,1.222091,1.191182,32.33168,1144.67,1711.37,5.038727,21.93523,1,1283.045,2.7,2.147,16063.32,97.39045,262.7332,2.539679,198.95,6.720864,3.767864,0
2007M12,49.69583,75.01719,83.07952,3.67281,3.14,304.1022,928.5127,2.69619,1.147264,0.687212,0.848333,1138.75,0.687212,449.9406,449.9406,68.61536,1.343976,0.375905,1,1.344119,2155.262,2,7.637476,1.785714,2,1.449143,39.4511,6.063302,449.9406,1.00119,1.140476,498.4893,7.367857,450.7905,449.9406,554.4405,449.9406,2011.803,338.0928,75.67384,498.1898,0.687212,18.08981,0.687212,764.7658,177.721,2.7,5.127,33.38024,67.23471,1157.829,122.8507,1,5.530857,15.375,0.687212,0.687212,9.156381,0.687212,1.558748,0.687212,1,449.9406,0.496405,1.598952,0.968548,4258.484,22.1169,449.9406,449.9406,0.687212,2.7,7.634905,203.49,40.90644,7.799095,18.895,5.028476,37.0475,174.121,42.91975,9353.19,39.4511,0.687212,9332.19,1216.529,62.41952,3.901286,0.687212,71.12167,0.708286,112.47,120.7857,63.29167,34.80667,3999,1.14585,2.7,931.7876,0.274095,161.3535,9396.73,1512.024,60.77,1.226241,2.7,601.3502,108.8979,6.857333,0.687212,0.687212,0.687212,7.795643,11.28619,1800.31,12.8,10.84919,767.2405,42.19869,449.9406,0.687212,5.4531,3620.148,0.68593,1169.848,24.17226,253.0356,28.99595,140.1089,3.333762,6.857333,449.9406,118.2133,18.86314,0.687212,5.504143,63.12638,1.301355,3.668764,0.384143,61.19786,1,2.981619,41.6049,2.757015,2.474952,0.687212,4708.571,1,3.639262,2.42281,24.5869,544.9616,45.14746,3.749048,2.031429,449.9406,1.449571,7.204434,2924.636,8.752,0.68593,54.6797,0,200.3559,14.2095,2.745,0.687212,0.687212,6.483667,6.857333,8.029262,11.225,449.9406,449.9406,33.71086,3.4633,0,1,1.882934,6.305857,1.229381,1.179381,32.4259,1151.095,1709.552,5.056548,21.6625,1,1287.935,2.7,2.147,16038.76,98.53952,263.8863,2.559717,198.95,6.857333,3.836214,0
2008M01,49.56885,75.0342,83.37087,3.67287,3.1455,306.834,931.1129,2.685217,1.13408,0.679579,0.847696,1141.821,0.679579,445.7097,445.7097,68.58565,1.329652,0.376348,1,1.328261,2153.609,2,7.612283,1.773891,2,1.431043,39.36648,6.108937,445.7097,1.010652,1.101565,479.7539,7.243826,445.6653,445.7097,547.7826,445.7097,1981.182,334.3207,74.95152,497.1304,0.679579,17.71883,0.679579,764.4467,177.721,2.7,5.063043,33.61652,66.99383,1161.102,122.8281,1,5.512783,15.375,0.679579,0.679579,9.253739,0.679579,1.544844,0.679579,1,445.7097,0.507657,1.592217,0.9705,4278.92,22.48804,445.7097,445.7097,0.679579,2.7,7.687065,202.94,40.48531,7.804826,18.90543,4.972783,37.29113,173.8622,42.4764,9397.957,39.36648,0.679579,9286,1214,64.11652,3.751826,0.679579,71.00783,0.708739,107.8826,120.3996,68.59717,35.58043,3993,1.13423,2.7,942.397,0.273,159.3543,9273.37,1511.696,63.48,1.219961,2.7,601.2707,108.1757,7.005304,0.679579,0.679579,0.679579,7.72237,11.23748,1789.457,12.8,10.9097,766.9178,41.79652,445.7097,0.679579,5.428,3602.837,0.67948,1170.485,23.93283,251.4254,28.42587,140.3538,3.269674,7.005304,445.7097,117.7852,18.9423,0.679579,5.408826,62.99117,1.294527,3.658542,0.385,62.35511,1,2.952435,40.89704,2.757971,2.452196,0.679579,4706.739,1,3.640739,2.504478,24.49135,543.8052,45.15549,3.750261,2.047696,445.7097,1.431304,7.292516,2918.997,8.752,0.67948,55.6248,0,200.1042,14.60803,2.745,0.679579,0.679579,6.406522,7.005304,8.024913,11.225,445.7097,445.7097,33.19957,3.4663,0,1,1.867619,6.304,1.21713,1.175283,32.36885,1161.305,1710.878,5.058848,21.18211,1,1292.472,2.7,2.147,15986.8,99.75152,263.4945,2.541193,198.95,7.005304,3.79463,0
2008M02,49.10083,75.0371,83.87762,3.672619,3.158905,308.7181,914.2744,2.675714,1.094811,0.677702,0.845905,1160.432,0.677702,444.8372,444.8372,68.56476,1.326238,0.376667,1,1.326381,2149.667,2,7.552762,1.729095,2,1.411095,39.75633,6.452598,444.8372,1.000095,1.089381,466.2976,7.165619,444.604,444.8372,550.0595,444.8372,1897.381,333.6289,74.7808,496.1424,0.677702,17.19743,0.677702,755.7986,177.721,2.7,5.051476,33.83786,66.71938,1139.806,122.8004,1,5.507095,15.375,0.677702,0.677702,9.333,0.677702,1.516242,0.677702,1,444.8372,0.509178,1.562905,0.972476,4318.621,22.21786,444.8372,444.8372,0.677702,2.7,7.731429,203,40.37354,7.796762,18.895,4.927333,37.51519,177.7786,42.35895,9183.476,39.75633,0.677702,9326.262,1210,66.5419,3.607714,0.677702,71.58262,0.708619,107.11,120.3943,70.30857,36.13071,3990,1.09521,2.7,944.2905,0.273238,153.7443,9111.94,1512.024,62.7,1.218744,2.7,602.888,107.8452,7.666524,0.677702,0.677702,0.677702,7.703381,11.20181,1825.952,12.8,10.76405,758.1138,41.70762,444.8372,0.677702,5.4205,3617.209,0.67815,1171.402,24.22095,252.8521,28.04524,140.4728,3.22419,7.666524,444.8372,117.4786,19.01981,0.677702,5.383857,63.61148,1.254999,3.651845,0.385,62.65738,1,2.90619,40.635,2.80616,2.424048,0.677702,4685.952,1,3.638,2.477952,24.49252,543.5032,45.48916,3.749333,2.023286,444.8372,1.411143,7.085971,2920.684,8.752,0.67815,56.2935,0,200.5578,14.62103,2.745,0.677702,0.677702,6.344429,7.666524,8.028762,11.225,444.8372,444.8372,32.60038,3.4573,0,1,1.82873,6.304143,1.216429,1.196762,31.6249,1158.381,1707.574,5.047857,20.92143,1,1295.251,2.7,2.147,15955.29,98.58429,260.755,2.505214,198.95,7.666524,3.753952,0
