Year,Afghanistan,Albania,United Arab Emirates,Armenia,Developing Asia,Antigua and Barbuda,Austria,Azerbaijan,Burundi,Belgium,Benin,Burkina Faso,Bangladesh,Bulgaria,Bahrain,Bahamas,Bosnia and Herzegovina,Belarus,Belize,Bolivia,Brazil,Barbados,Bhutan,Botswana,Central African Republic,Canada,Switzerland,Chile,China,Cote d'Ivoire,"Congo, Dem. Rep.","Congo, Rep.",Colombia,Comoros,Cabo Verde,Costa Rica,Cyprus,Czech Republic,Germany,Developing Countries,Djibouti,Dominica,Denmark,Dominican Republic,Algeria,East Asia & Pacific developing,Europe & Central Asia developing,Ecuador,"Egypt, Arab Rep.",Spain,Estonia,Finland,Fiji,France,Gabon,United Kingdom,Georgia,Guinea,"Gambia, The",Equatorial Guinea,Greece,Grenada,Guatemala,Guyana,High Income Countries,"Hong Kong SAR, China",Honduras,Croatia,Haiti,Hungary,High income: OECD,Indonesia,India,Ireland,Iceland,Israel,Italy,Jamaica,Jordan,Japan,Kazakhstan,Kenya,Kyrgyz Republic,Cambodia,Kiribati,St. Kitts and Nevis,"Korea, Rep.",Latin America & Caribbean developing,"Lao, PDR",Lebanon,Liberia,Libya,St. Lucia,Low Income,Lesotho,Lithuania,Luxembourg,Latvia,Morocco,"Moldova, Rep.",Madagascar,Maldives,Mexico,Middle Income Countries,"Macedonia, FYR",Mali,Malta,Middle East & N. Africa developing,Montenegro,Mozambique,Mauritania,Mauritius,Malawi,Malaysia,Namibia,Nigeria,Nicaragua,Netherlands,Norway,Nepal,High Income: Non-OECD,Oman,Pakistan,Panama,Peru,Philippines,Poland,Portugal,Paraguay,West Bank and Gaza,Qatar,Romania,Russian Federation,Rwanda,South Asia developing,Saudi Arabia,Senegal,Singapore,Solomon Islands,Sierra Leone,El Salvador,San Marino,Serbia,Sub-Saharan Africa developing,Sao Tome and Principe,Suriname,Slovakia,Slovenia,Sweden,Swaziland,Seychelles,Chad,Togo,Thailand,Tajikistan,Timor-Leste,Tonga,Trinidad and Tobago,Tunisia,Turkey,"Taiwan, China",Uganda,Uruguay,United States,St. Vincent and the Grenadines,"Venezuela, RB",Vietnam,World (WBG members),Samoa,"Yemen, Rep.",South Africa,Zambia
2007M11,94.68444,92.19621,87.55591,86.22619,91.27685,96.25819,97.19416,83.64516,73.98465,96.48241,92.3581,91.92163,87.76944,90.70963,94.05381,94.18636,94.03766,77.74771,96.02827,88.45725,89.18927,89.12887,92.20995,82.37822,87.52294,97.21981,98.8937,93.86215,95.58069,92.55214,81.42088,87.24873,89.99026,93.38146,92.98246,81.66667,97.59725,93.94595,98.08081,87.88188,88.88097,93.86523,96.06987,88.28649,87.90731,94.13661,81.59556,86.86528,73.7,98.38891,94.00786,97.13656,88.62674,97.96987,93.04608,93.92677,90.67358,79.60226,90.12173,85.01569,95.85956,96.07,89.65768,92.22309,97.08308,95.81796,87.00935,93.93283,85.07026,89.9377,97.35008,86.58208,80.0729,104.5407,78.43637,92.78017,96.31236,74.70511,87.50381,101.0352,83.09793,78.62523,81.91083,83.50568,80.89216,94.52603,92.3289,86.47565,93.32723,NA,78.31371,91.27358,95.80759,84.28382,85.25609,89.45594,97.6765,90.74074,97.15443,89.83385,81.88801,87.07282,89.28934,87.92403,94.84255,91.94899,96.38676,85.09764,92.21481,82.5083,90.7441,90.95541,78.08563,94.26559,81.67053,75.14787,85.20833,97.45697,95.0495,82.02542,90.78864,87.29463,73.11015,90.74733,92.83843,87.82895,92.39766,99.63909,89.20056,89.25219,96.07671,87.76074,78.93668,76.03227,80.04947,87.27273,98.47178,95.3712,82.8066,82.5948,94.72322,93.95688,85.00761,81.44,66.29131,88.93805,94.7861,96.61365,98.65239,83.76555,60.88479,85.54042,83.08345,95.63999,82.555,88.49441,92.02192,84.61538,91.48073,83.55834,100.0644,78.64128,85.42218,96.99567,93.08182,58.1459,75.06411,94.2894,85.80122,78.75561,84.99278,76.08799
2007M12,96.3752,93.42252,87.5518,87.52048,91.93233,96.81407,97.9798,85.73588,75.61646,96.74459,91.01032,90.5792,86.90286,91.69191,93.33632,94.308,95.08368,79.61074,96.43218,89.0159,89.84942,89.05688,92.50957,82.80802,87.04587,97.30669,99.1341,94.29444,96.52519,92.94935,82.1093,87.12646,90.42843,92.32853,93.81348,83.03483,97.9093,94.37838,98.68687,88.55377,90.02138,94.67287,96.06987,89.2932,89.57277,94.96188,82.36056,87.36163,74,98.80115,94.70626,97.02643,89.52444,98.33316,93.37884,94.46532,90.98446,80.86536,90.22298,85.35734,96.25747,97.26,90.49006,92.56296,97.27241,96.43296,87.14953,95.01625,85.94848,90.25864,97.53607,86.87402,80.0729,104.6463,78.98159,93.32647,96.63774,76.53997,88.6426,101.2422,84.67679,79.99809,82.35669,84.34334,80.9789,94.36956,92.67788,87.16526,92.83004,92.71845,79.51639,91.19497,96.08328,84.97523,86.20214,89.88732,97.97811,91.39434,96.70808,90.64221,82.88376,87.30911,89.65859,88.59569,95.96286,91.47257,96.40928,85.73935,92.73604,85.14945,91.53055,91.46497,80.10783,94.4668,82.13457,75.56482,86.24291,97.04609,95.81958,80.35282,91.05678,88.06134,73.54212,91.1032,93.25904,88.48684,92.65757,99.75181,90.46283,89.56504,96.82258,88.32253,79.82866,75.32648,80.03839,87.72727,97.61571,94.70695,82.44811,82.98553,94.31501,94.68681,85.99696,81.955,68.60193,90.04425,95.05348,97.03559,98.84252,84.22091,61.99664,86.50697,81.33536,95.63999,83.62391,89.67784,92.75274,84.61538,91.88641,83.74217,98.87254,79.41328,85.67645,96.9306,93.21732,60.06006,77.25147,94.62503,86.714,81.42508,85.56999,77.13551
2008M01,100.7702,93.86845,94.33982,89.62003,92.90859,97.06297,97.53086,87.87949,77.86617,97.13786,92.29296,93.05211,86.51459,92.9774,93.84753,94.39163,96.33891,81.59867,96.83608,89.9871,90.33458,89.05688,92.80918,83.66762,89.3211,97.13293,98.84915,94.25708,97.69123,94.43893,83.01622,90.53834,91.38267,85.81354,94.3675,83.63184,96.5571,97.18919,98.38384,89.55229,91.4469,94.37918,96.28821,90.26846,88.77625,96.12723,83.75652,88.36027,76.9,98.18982,96.76624,98.01762,94.46855,98.21562,92.79863,93.82771,93.16062,81.18785,90.26925,87.21322,95.99319,97.32,91.38487,93.82182,97.44029,95.81796,87.71028,95.66631,87.23653,91.12705,97.63508,88.32248,80.19441,104.1183,79.12665,93.32647,97.07158,78.24377,89.28317,101.0352,85.60824,82.05739,83.94904,86.59545,82.65886,95.48716,93.11245,87.81243,93.69358,93.08252,83.27076,93.39623,95.06607,86.95143,86.51285,91.3415,97.4084,93.89978,96.94329,91.92798,84.0545,88.7331,90.07415,89.58276,98.53654,91.98135,95.47501,87.02856,94.00504,87.25289,92.3775,92.61146,84.25693,94.86922,83.41067,76.66053,87.30867,97.3126,95.37954,79.38547,92.84821,89.8138,74.946,92.40807,93.46611,89.58333,93.30734,99.62609,91.86536,90.57423,97.55284,89.08254,81.6727,76.87302,80.27225,88.97727,97.74059,95.70564,84.18256,86.42216,95.31063,95.02631,86.75799,83.34211,69.85961,91.81416,96.32353,97.08969,98.09867,85.53387,67.59802,88.35954,91.24821,96.48061,84.46451,90.53254,94.88429,86.32479,92.29209,84.41432,98.29271,80.20587,86.34389,97.4124,94.44436,61.92192,79.09187,95.04513,89.95943,86.19736,87.15729,78.46872
2008M02,100.1105,94.87179,94.85823,90.6058,94.70956,97.28698,97.86756,89.81278,79.54268,97.83701,92.17947,92.26536,86.7018,94.01082,94.00897,94.69572,96.65272,82.17111,97.23999,92.34207,90.77731,89.12887,93.1088,84.67049,89.68807,97.48045,98.98496,94.6368,100.2332,95.63059,84.06215,91.19086,92.76534,88.51167,95.01385,84.56468,97.03557,97.51351,98.78788,90.84581,91.66073,94.86866,97.48908,90.237,88.92107,98.27078,84.72771,89.19347,78.3,98.34239,97.10664,98.45815,94.46855,98.42932,92.94369,94.49948,94.09326,82.31658,90.29265,88.41279,95.26567,97.5,92.01956,94.74745,97.72474,97.17097,88.64486,95.55796,88.63232,92.08986,97.89815,88.97373,80.68044,105.491,80.21208,93.14437,97.2885,79.61992,94.64159,100.8282,86.2931,83.18238,85.35032,87.96434,83.4489,96.24712,93.46256,88.39392,94.21693,93.4466,82.2399,95.44025,94.52419,88.09127,87.08689,92.36257,98.50313,95.20697,97.53869,93.30734,85.09878,89.77513,90.34182,90.87808,99.36415,92.68315,95.88023,88.10679,94.0941,89.51447,92.67998,93.50318,87.02771,95.17103,83.64269,76.86415,89.14133,97.9678,95.92959,80.73692,93.63668,90.90909,75.30855,93.23843,94.31391,89.91228,93.69721,99.63584,92.98738,91.3513,98.25479,89.70596,82.65277,78.35351,80.72825,89.88636,99.24201,96.35479,84.70089,86.67969,96.07726,95.11967,87.21461,83.94068,72.52121,92.0354,96.7246,97.05723,98.49561,85.94928,69.12652,91.90359,92.70889,97.10827,85.04566,91.91321,96.41733,86.18234,92.19067,85.50583,99.54902,80.81318,87.13847,97.69529,95.06164,63.24324,81.91281,95.63598,89.14807,88.01289,87.73449,80.46853
2008M03,101.1723,95.65217,95.35548,91.87449,94.65844,97.32847,98.54097,92.59684,80.93802,98.54708,94.67807,93.47604,87.61007,94.77993,94.38565,94.77935,97.59414,82.82681,98.28341,93.24452,91.21314,89.34485,93.40842,85.38682,89.87156,97.82798,99.31975,95.42534,99.52192,97.02085,84.959,91.43556,93.51509,91.99949,95.75254,84.9005,98.01331,97.40541,99.29293,91.21152,92.30221,96.84288,97.92576,91.77852,89.93483,97.87801,85.65082,90.51349,80.3,99.21555,97.83438,99.33921,94.46855,99.16658,94.63311,94.92303,94.19689,83.92905,90.60486,89.31903,97.45516,97.96,93.10165,96.96896,98.40498,97.17097,89.43925,96.09967,92.62295,92.63734,98.58033,89.72603,81.8955,106.4414,81.39256,93.41752,97.72234,80.53735,96.24809,101.3458,86.81086,84.10716,87.32484,95.24243,84.78703,96.67181,94.33392,89.02869,95.57765,95.14563,81.69901,95.91195,95.76005,89.22569,87.63863,93.29998,99.24039,96.62309,98.45887,94.42696,85.52878,90.73663,90.99666,91.23478,100.1312,93.49064,96.53309,89.46153,94.45517,90.09964,92.80097,93.63057,86.74433,95.17103,84.57077,77.46534,90.56666,98.93393,95.92959,81.50374,94.27119,91.45674,77.63036,94.42467,95.29647,90.67982,94.08707,101.1109,93.68864,92.84489,98.94351,90.30678,83.64461,81.21877,82.01849,91.02273,99.66268,96.43956,84.19055,87.00826,96.82397,96.17213,88.58447,84.85669,74.9415,93.80531,96.99198,98.32306,99.4296,86.97059,69.23124,90.57457,92.5305,97.63506,85.81362,92.37344,96.65043,86.75214,92.59635,86.32734,98.47525,81.60576,88.13434,98.54214,95.52837,64.32432,84.35661,96.22071,89.45233,90.71887,89.03319,81.32559
2008M04,113.5399,95.31773,96.63563,92.88586,95.10526,97.93412,98.87767,95.4678,84.44679,98.77649,94.37115,93.97062,87.4922,95.58793,95.24664,96.26182,97.17573,83.82598,99.32683,93.9321,91.71474,91.50468,93.70804,87.10602,92.33028,98.6099,100.1045,95.79096,99.62687,97.71599,86.209,89.96737,94.17722,86.34001,97.13758,85.62189,99.02226,97.72973,99.09091,91.82411,93.2288,97.36499,98.25328,93.50881,89.28313,98.15103,86.84382,91.88707,81.9,100.2835,98.80862,99.55947,94.46855,99.49781,95.88737,95.69386,94.40415,91.13142,90.98739,89.26254,98.07281,98.74,94.40225,97.41326,98.8315,97.78598,90.3271,96.74973,93.61827,92.94884,98.98479,89.96182,82.86756,106.547,84.14866,94.78328,97.93926,81.78244,97.18353,101.2422,87.59216,86.61455,88.28025,99.4592,84.75324,96.71651,94.8574,89.55978,97.17388,95.75243,81.6672,96.22642,96.4065,90.83545,88.60419,94.45556,99.48615,98.03922,99.70381,95.9372,85.1277,92.69896,91.20369,91.83569,100.5652,95.48634,96.88204,90.07426,95.59196,90.49502,93.22444,94.52229,84.85516,95.47284,85.96288,78.6677,91.82206,99.30039,95.92959,82.98302,95.21759,92.55203,79.99074,94.78055,95.44348,92.54386,94.47693,101.4274,94.3899,94.22747,99.62317,90.77614,84.83236,83.6369,83.14763,91.81818,100.0193,97.9585,86.89867,87.40787,97.62047,96.5965,89.95434,85.75076,76.39661,97.12389,97.19251,99.08039,99.95997,88.06758,69.65994,91.01758,93.50986,99.32751,87.44292,94.21433,96.83313,87.17949,93.30629,87.77503,99.53828,83.5615,88.42038,99.13977,95.43051,65.40541,86.2121,96.70373,90.06085,89.10882,89.46609,81.51605
2008M05,121.6048,94.42586,97.61955,94.0931,95.19455,98.2411,99.43883,97.66368,84.77941,99.66135,96.59172,98.20989,87.79727,96.02652,94.61883,97.41739,98.11715,84.91882,100.3702,95.68543,92.43936,92.94456,94.00765,88.68195,93.43119,99.5656,100.8993,96.89664,99.23041,98.80834,89.16314,91.76183,95.05355,87.85359,97.13758,87.25124,99.83358,98.16216,99.69697,92.30393,95.22452,98.31131,98.58079,93.82341,89.93483,98.16358,87.9799,92.85119,84.1,100.9608,99.3955,100,94.46855,100.0321,96.27986,96.30642,95.12953,91.37329,91.48679,90.05482,98.76074,99.36,95.75486,97.33921,99.54578,98.03198,91.96262,97.83315,94.08665,93.93053,99.71197,91.08466,82.98906,107.2862,85.29412,95.42063,98.48156,83.74836,97.11235,102.0704,88.46808,88.35923,90.95541,102.3475,86.42118,98.13958,95.64096,90.23255,98.92712,96.84466,85.75883,95.91195,96.5491,92.54206,89.51959,95.21411,100.134,99.01961,100.5699,97.47253,84.84781,93.99069,91.10514,92.30114,100.7368,96.95941,97.30977,91.0752,96.44964,90.30523,94.13188,95.5414,82.80856,96.27767,86.65893,80.16096,94.3737,99.65575,95.92959,84.53194,95.62802,93.31873,82.14286,95.61091,95.79607,93.85965,95.25666,101.8717,94.24965,94.3183,100.3211,91.22084,85.97759,83.47455,83.53817,91.59091,99.90322,98.56352,90.72955,88.15381,98.68578,96.91903,91.55251,86.89263,77.63235,98.67257,97.52674,100.1515,100.4003,89.83349,69.33055,93.47425,96.81713,101.5355,89.27978,96.05523,97.88947,88.31909,93.30629,89.08485,99.58123,85.16727,89.19377,99.97462,98.92343,67.50751,89.59119,97.34682,90.46653,89.48467,90.18759,81.89696
2008M06,114.382,93.64548,98.48709,93.62198,95.69669,98.68912,99.77553,97.76129,87.21213,100.2076,96.52659,102.6611,91.48582,95.87525,95.5157,97.70628,98.95397,85.42881,101.2454,96.8887,93.12352,94.09647,94.30727,91.26074,95.33945,100.2606,101.07,98.33961,99.03218,99.50348,93.23279,91.19086,95.88121,87.72197,98.61496,88.47015,100.1144,98.37838,99.89899,92.90568,97.14897,98.91499,98.79913,96.05705,87.97972,98.48063,88.42927,93.55465,84.6,101.5418,100.0176,100.4405,94.46855,100.3953,96.6041,96.96452,95.02591,91.7764,92.01166,90.47723,98.66275,100.6,97.31558,97.89459,100.1753,98.89299,93.08411,98.59155,95.02342,94.03436,100.3425,93.28543,84.08262,107.8141,86.06443,95.51168,99.02386,85.38663,97.83427,102.4845,89.5297,88.55944,94.84076,103.3037,89.20656,99.56265,96.25114,90.9855,99.35889,98.42233,90.99586,96.54088,97.5473,93.08358,90.40434,95.80739,100.6256,99.6732,100.2451,96.30273,85.11308,94.52918,91.48225,92.9036,101.0396,99.33594,97.65871,90.88452,97.68595,90.43176,94.61585,95.92357,80.25819,100.1006,87.471,83.11839,96.38855,99.47807,96.14961,85.2138,96.23489,94.74261,83.86301,96.79715,96.53341,96.05263,95.45159,102.3822,95.37167,94.88344,101.0724,91.47658,86.81158,85.21972,84.76696,92.04545,102.7086,98.38352,93.28806,88.76654,99.92035,97.17365,92.23744,88.71974,78.37087,100.885,97.86096,101.0603,100.8873,90.47599,71.47112,97.58212,95.48025,102.5891,90.53549,97.69888,98.41657,89.88604,93.61055,88.76314,101.4066,85.59959,90.33796,100.9821,99.5633,69.12913,91.50701,97.96794,93.50913,88.04792,91.48629,83.03971
2008M07,117.4339,93.08807,99.60855,91.56212,96.26435,99.48561,99.6633,97.46784,88.44746,100.7319,97.73275,100.6122,93.0181,97.3087,95.33632,98.31447,98.95397,86.10533,102.1205,97.33562,93.61691,95.68035,94.60689,92.97994,98.56881,100.6082,100.6295,99.45135,99.12547,101.7875,97.28514,94.53507,96.33885,98.64609,100,90.3607,99.52153,98.91892,100.5051,93.50129,98.50321,99.08631,98.58079,97.60906,85.2281,98.78896,88.87736,94.10217,86.5,101.0539,100.7336,100.2203,94.46855,100.1816,97.32082,96.94517,93.88601,92.58264,93.29151,90.66379,97.89662,101.29,98.53293,97.93162,100.5036,99.631,95.04673,98.69989,96.60422,94.08156,100.6432,94.56546,85.5407,107.603,86.88475,96.60428,99.4577,87.81127,99.7153,102.6915,90.33546,88.42597,94.77707,103.7953,94.31492,99.42854,96.94912,91.60572,99.82991,99.3932,92.66306,97.16981,98.15572,94.37682,91.7419,96.20345,100.134,100,100.2451,95.43605,86.21603,96.39155,91.99209,93.49103,100.1009,102.5195,98.50293,91.07356,97.29398,91.25415,95.88627,97.70701,79.65995,101.2072,89.55916,84.92194,97.5914,99.63354,96.69967,85.57026,97.21423,95.8379,86.66307,97.15302,97.06956,97.58772,95.45159,101.7894,95.79243,95.52932,101.7777,92.10821,87.25431,88.07079,86.35278,93.40909,103.5352,99.45537,95.58147,89.61016,101.2047,97.16517,91.17199,90.13983,80.66686,102.2124,97.99465,101.017,100.7739,92.0945,72.78303,98.38759,96.40509,103.015,91.89498,98.22485,98.41657,91.88034,94.01623,89.27443,101.9757,86.56716,90.74054,101.5123,99.74396,70.45045,92.53281,98.3774,95.9432,88.06221,92.64069,83.70631
2008M08,121.1851,93.64548,100,90.92201,96.3753,99.5022,99.43883,97.46784,89.47716,100.1202,101.7372,102.2372,93.2053,97.42902,96.41256,98.85425,99.05858,86.28226,102.9956,97.97164,93.87906,96.97624,94.90651,93.26648,96.29358,100.4344,100.3675,100.3733,99.03218,102.0854,98.93366,94.53507,96.52386,98.18544,100.554,91.97761,99.87518,98.81081,100.202,93.78266,99.50107,98.98842,98.68996,97.69295,87.03838,98.6633,89.04177,94.29976,88.6,100.8375,100.8451,100.7709,94.46855,100.1496,97.71331,97.54634,96.99482,93.33512,94.55495,90.72611,96.97609,101.98,99.02195,98.89427,100.3997,98.03198,95.93458,98.37486,97.48244,93.82669,100.5272,95.04828,86.51276,108.0253,87.65006,97.42373,99.56616,88.85976,100.3355,103.0021,91.05815,89.41748,94.4586,103.4656,100.8521,100.0171,96.77462,92.0472,100.5234,99.63592,96.72924,97.72013,98.26029,96.43482,93.02792,96.3596,100.525,99.56427,100.4075,96.10403,87.38466,97.42981,92.52329,93.75159,99.91926,103.2211,98.41288,92.44386,97.00092,91.87095,96.55172,98.21656,78.02267,101.4085,90.25522,85.91099,98.08451,99.82232,96.80968,91.82694,97.3925,96.38554,88.18266,97.5089,97.64276,97.80702,95.06173,101.2756,96.35344,95.9229,102.4665,92.02502,87.56843,90.39477,87.39264,93.86364,104.8889,99.83858,97.20035,89.79664,101.2843,97.28399,91.55251,90.92892,81.74174,103.5398,98.19519,100.4436,100.7305,93.88434,77.14813,98.02513,98.29777,99.95517,93.54504,98.42209,100.6643,93.73219,94.01623,89.05613,102.2334,87.68914,91.66225,101.1071,100.8807,71.71171,93.98099,98.39043,97.26166,91.88785,93.21789,84.46815
2008M09,123.4991,94.64883,100.6348,91.37649,96.61834,99.90874,99.77553,98.34506,88.47648,100.284,100.174,101.8839,94.4949,98.51756,97.21973,98.88466,99.16318,87.14613,102.0868,98.83111,94.12312,97.84017,95.20612,92.69341,96.58716,100.5213,100.4686,101.4437,99.03218,102.0854,99.74732,92.90375,96.33885,99.63321,101.385,92.84826,101.113,98.59459,100.101,94.18492,100,99.32289,99.12664,98.89891,89.79001,98.74497,89.63804,94.92227,88.9,100.8169,101.4144,101.1013,94.46855,100.0855,97.86689,98.08034,96.26943,94.32948,95.60794,91.46425,98.87259,102.46,98.87629,99.74585,100.4385,96.67897,96.07477,98.59155,100.0585,93.78894,100.5595,95.96901,87.3633,108.3421,88.43037,97.42373,99.24078,89.44954,102.2776,103.0021,91.6045,90.30413,95.15924,103.3746,98.88178,101.4626,96.86243,92.49414,100.6542,100.3641,93.5412,99.21384,98.97329,97.27342,94.27493,96.84378,100.6367,100.6536,100.8405,96.68113,88.43127,96.46394,93.15374,94.14874,99.7174,103.0466,99.22332,93.54583,97.99003,92.61427,96.79371,98.59873,82.36776,101.2072,90.71926,86.86124,98.2918,100.2554,98.23982,93.28265,97.5848,97.3713,88.8846,98.22064,98.19664,97.47807,95.32164,101.8165,96.07293,97.1541,103.1244,92.3927,88.26898,91.49264,88.26922,94.20455,105.4632,99.62491,97.06545,90.09857,100.8463,97.41979,92.38965,91.62273,82.64112,103.5398,98.79679,100.3895,101.7646,94.70813,77.32447,100.8443,98.21964,100.0672,94.19884,98.2906,101.0353,95.01425,94.52333,89.45826,101.6214,88.25528,92.21316,100.9673,101.9797,73.15315,94.14693,98.53961,99.89858,91.71385,93.79509,85.51567
2008M10,121.2487,94.64883,100.7617,92.01659,96.70068,99.56857,99.6633,99.1316,91.7276,100.0983,100.5648,102.0959,94.1205,99.04652,97.64126,99.15074,99.79079,88.00999,101.1781,99.0116,94.54678,97.04824,95.50574,92.83668,99.85321,99.47871,101.0025,102.3374,98.72901,101.3903,99.67188,95.677,96.66991,97.13251,102.5854,93.81841,101.9659,98.59459,99.89899,94.54664,100.3564,99.23315,99.01747,97.86074,90.58653,98.46795,90.84133,94.95203,88.8,101.1631,101.8546,101.1013,94.46855,100.0321,98.37884,97.84579,95.7513,94.49073,95.87816,91.60798,98.87457,102.86,99.36531,99.5237,100.0562,97.04797,96.68224,98.48321,99.18033,93.96828,100.1262,96.39569,89.0644,108.1309,90.31613,97.51478,99.24078,89.71166,101.1286,102.8986,92.15412,90.84755,96.05096,102.3055,99.09377,101.4626,96.77462,93.05716,99.21497,99.87864,91.51129,99.44969,99.12539,97.22823,94.89773,97.81411,100.4803,101.8519,101.2735,97.45422,89.62025,95.62528,93.78859,94.51523,100.4037,101.4589,101.3507,93.75027,97.99003,93.35758,96.37024,98.98089,83.02897,100.8048,91.18329,86.33763,98.27515,100.0222,98.56986,93.80273,98.40396,97.91895,90.11879,98.22064,98.79862,97.03947,95.7115,101.6593,96.35344,97.10364,103.8681,93.3725,89.07222,92.59619,89.76242,95.68182,105.7612,100.7258,96.99799,90.39162,100.3584,97.71686,94.14003,91.52889,83.28459,103.3186,99.19786,100.3895,101.9247,94.75218,78.75667,97.86403,97.8948,98.90159,94.57244,97.89612,100.6195,96.43875,94.92901,91.78491,103.0602,88.9861,92.52039,99.94739,101.656,74.89489,93.96591,98.38321,101.217,92.01668,93.79509,86.56318
2008M11,119.2141,94.64883,100.5925,92.10749,96.10321,99.78429,99.43883,99.23109,92.25943,99.50841,99.78322,101.3894,93.1429,98.99306,98.11659,98.91507,99.26778,89.24854,100.2693,99.14053,94.88721,96.83225,95.80536,94.84241,98.53211,99.13119,100.3298,102.2041,97.94776,99.9007,100.6939,100.4078,96.94255,98.38286,100.6464,94.97512,100.9569,98.05405,99.39394,94.48671,99.35852,98.05025,98.68996,94.65185,92.61405,97.74481,91.49693,94.79968,88.7,100.7336,101.5494,100.7709,94.46855,99.56192,98.46416,97.73876,96.37306,91.48078,96.08143,91.11263,98.6093,102.87,99.37572,97.74649,99.1115,98.76999,96.49533,98.26652,96.83841,93.74174,99.13461,96.5192,89.0644,107.1806,91.88175,96.96848,99.02386,89.38401,100.0508,102.0704,92.52274,92.43016,97.45223,98.84482,100.6384,102.1182,96.51344,93.62437,97.57948,98.42233,90.46771,99.37107,99.40108,96.78625,95.3004,97.5743,99.63137,101.4161,100.939,97.45422,90.14087,94.41619,94.85459,94.45977,100.5753,99.54745,101.0356,93.96975,97.66349,94.40139,95.3418,98.47134,85.57935,99.59759,91.64733,86.28915,98.35551,99.65575,98.0198,93.28455,98.56666,98.46659,89.83338,97.74614,99.10399,96.60088,95.90643,101.0112,96.63394,96.2862,104.5035,93.67137,89.81153,93.02289,89.65831,95.45455,103.9826,100.6573,98.75178,90.60474,99.73118,97.58106,94.29224,91.67894,84.25709,100,99.3984,99.66461,101.0908,95.09814,97.76194,97.74322,97.53274,97.63506,94.29224,96.64694,99.33009,96.72365,95.33469,92.54897,101.9972,90.16984,92.6899,98.03311,101.2044,76.63664,93.2569,97.7072,101.927,90.73091,93.93939,87.80116
2008M12,118.2604,95.54069,100.4655,92.19966,95.63817,97.51929,99.21437,98.83373,95.03006,99.28993,100.0593,101.1067,92.13756,98.80372,98.11659,98.59576,98.64017,90.32057,99.73073,99.56167,95.15298,95.53636,96.10497,94.12607,99.70642,98.43614,99.82903,100.9793,97.74953,101.1917,103.2626,99.59217,97.37098,101.2784,100,94.57711,99.9688,97.83784,99.79798,94.41917,98.36066,96.55735,98.36245,93.33054,95.29327,97.4454,91.74214,95.07701,87.6,100.2164,101.3146,100.3304,94.46855,99.31617,98.54949,97.34709,95.95855,91.7764,96.38968,90.88951,98.15002,102.29,99.00114,98.44997,98.5727,98.40098,96.58879,97.72481,94.67213,93.4208,98.57697,96.48552,87.84933,105.8078,93.30232,96.87743,98.80694,89.44954,96.64464,101.6563,92.70779,92.37296,98.78981,94.90341,100.6056,101.5296,96.51344,94.11171,95.78699,97.81553,86.98059,100.1572,99.35355,96.75871,95.3408,97.50215,99.05049,100.9804,100.7981,97.2596,91.28936,95.11308,95.51163,94.39176,100.9184,98.61527,101.1594,94.13496,98.77506,95.22379,95.09982,97.57962,88.06675,98.69215,91.2993,86.93882,98.1223,98.93393,97.90979,91.14303,98.47195,98.46659,89.6174,97.27165,99.46096,95.61404,95.84146,100.53,97.19495,95.78161,105.2532,93.88705,90.43123,92.14136,88.54302,95.68182,104.0068,99.78865,97.40271,90.68466,99.48228,97.67442,93.379,91.96123,85.63908,98.67257,99.19786,99.04793,99.73315,95.08913,101.2105,96.97802,94.90664,96.0547,93.53466,96.38396,98.66017,96.8661,95.63895,92.16982,100.1181,90.72568,93.55864,97.0192,101.3549,78.61862,92.62332,97.31149,102.8398,90.21525,93.79509,89.8962
2009M01,115.3993,95.87514,100.4338,93.30705,96.24058,97.42803,98.76543,98.24115,95.71912,99.38825,98.91148,100.6365,91.74929,99.5715,98.20628,98.58986,98.53556,94.0154,99.19219,99.92265,95.60953,95.24838,96.40459,94.26934,99.9633,98.1755,98.98663,101.3416,98.62407,101.1917,110.6812,103.9967,97.94547,94.55284,99.90766,94.92537,97.62846,99.35135,99.29293,95.10653,97.50535,96.24735,98.03493,93.5927,95.94497,98.13164,93.134,95.74952,88,98.98184,100.6984,100.1101,95.44469,98.91014,97.44027,96.64116,97.3057,90.56705,96.54852,91.26216,97.67886,101.94,98.58495,101.486,98.466,98.76999,96.54206,98.91658,94.2623,93.97772,98.45371,96.41815,88.21385,104.1183,93.81753,96.36364,98.69848,89.12189,96.18709,101.0352,92.98591,93.00219,99.29936,93.52822,101.1866,100.71,96.60124,94.60833,95.97017,96.84466,88.59052,99.37107,97.99411,97.97,95.73232,100.142,97.93342,103.159,100.6573,97.16059,92.17123,96.45181,95.73285,95.07298,100.3028,98.15204,98.89689,94.28072,98.55234,96.28341,95.28131,97.45223,92.7267,98.59155,93.03944,87.41394,98.17983,99.18934,97.57976,90.31956,98.75574,98.35706,89.83338,97.0344,99.56614,95.94298,96.2963,99.88403,97.3352,95.10546,105.9858,95.05068,92.57445,92.53584,88.81631,96.02273,100.6736,99.79562,97.67253,93.47305,99.21346,98.3025,95.43379,92.65699,86.27523,98.89381,99.59893,98.59353,99.36289,96.06317,102.2101,105.4757,100.0478,96.0547,93.90826,96.51545,98.53837,96.43875,95.53753,92.43408,99.7423,91.85795,94.28965,97.44147,101.0538,80.42042,92.92503,97.44591,102.9412,91.57029,94.22799,91.13418
